,device_id,group
73611,-4329242345519480493,7
50219,3224460290153520178,6
37078,1510847275398478141,8
20838,3667037641324939389,0
53882,-7170289254330512671,0
14017,-7577862629034726349,1
70383,-9091167162131305309,2
8897,-9016203189439526332,4
26838,-3875972374834941157,7
52755,8628159618847623149,1
6633,6146940189172807413,5
55367,1044431444423600042,9
53182,-7729963400062496821,11
44236,7184884411961421717,4
64538,-5040785500168381796,11
66950,97566906053759318,4
18236,872891197260609914,10
36507,-8555271284677337620,8
20555,-8353143654617847884,1
72228,4689467101740494449,7
27453,-8722187064711165242,5
1096,8197710894118369547,0
22482,-2015165397323500638,1
54670,-5367670998997955457,1
23805,-4140376252904958537,0
40357,-5585200936988094485,7
3843,-7532536616592720715,4
38555,4096233830151413032,6
65117,4940937391049611105,10
43710,2482878333000558594,9
194,2270921318416256658,7
28518,-2591418313859005299,4
27724,-9115419745209610302,0
24821,9172452859044882833,3
25686,2355827521863617545,4
65099,245709470052646931,10
42983,3928612289004384002,10
666,-2514012772375917529,11
44018,3512671570492031451,6
3365,-7514013252162741842,6
58075,-6917178608739583669,4
52943,1896875587254302536,4
24808,-249905709327889715,4
49134,6637953256934668693,0
48508,-1788711302921745808,7
25679,1358433285249618580,4
49122,-1519057907754421951,7
745,-1668558797524371503,3
14570,-5934528644691866048,3
43894,8733988835085940312,10
22651,-6056680817878374221,7
6234,4526465857516676369,10
39741,-7984987215033652021,9
47937,6056380371481922854,3
57192,-2171067714073148314,0
6679,3638984625423185343,6
65547,8273197074063451240,7
6266,-9124781721472357881,9
62715,7794314052924189592,11
40839,9105963734434974559,9
17982,8679778960924350774,5
3646,-2705232099545683518,11
21704,-5007983796981257952,4
41510,-6654949296242922704,1
10726,-4337179736930803891,1
3582,3552164578637774346,5
17581,1888777020359922191,6
42566,-2551234181129497593,4
33173,-1765977688250158006,9
44202,-4086970645284003257,8
26883,-8868728104982196802,10
19630,-1104601348418161884,8
51442,-3550965884882641710,11
22126,3142900489616262411,4
56821,-3094208160338017512,6
33026,3241280533870534107,5
48898,7385811426264576185,7
14635,6656257519486033299,10
59099,5900403427622916192,8
6922,-815544533847828346,9
44534,7356212869309314876,9
12760,3027777635618336340,1
61323,6876510207243913383,11
17472,3723668225963251575,9
65987,5574737405200304573,7
22600,-3535739904020251600,8
5332,-1917591494988104875,10
13133,7216073852965994019,9
54659,-5952224857771429689,3
49404,-1488279318680985843,4
9458,-8478417775657613518,1
5067,-7133290604480927769,9
45170,-4231684688306572012,11
46061,-5487899593264279104,6
60849,-6267194322446053619,4
59993,3801083359119184126,5
22613,6710445908197663077,5
7491,5019158060372958798,11
15123,-6007488474233990955,5
41673,6898533601186744602,1
17253,6509130909223060542,5
63598,7241568945059140446,10
16411,-295248840353546592,4
25276,-6755997065595379595,4
61727,-8274214465263937295,4
72065,-6226133163572020646,9
46866,9036517001765278291,9
37591,-2998863161344710921,10
44073,5536917817037262460,10
34594,827202172056291390,10
32621,2937441043740853693,9
7965,-822333793260585666,8
55674,-5355383362583760352,8
66433,8906547337235810841,9
45958,-8587518491299642576,7
55497,1869145128944609018,6
67460,125358794197377254,10
69034,-3473826755810381283,8
46290,3342697058156206166,5
41466,4145820532719229497,10
28468,-8003112597037962537,8
9303,-4188721146430760568,7
34255,-5196196551075293756,9
34718,-3315534254845861182,9
3304,1962124223328547545,11
32602,4554331541616249370,11
51485,-1011089606942873894,11
11804,5969195935524892681,4
17378,-5043116796857043769,4
9591,8629103201361209235,9
72014,-304665777846365300,10
22083,-7708846511254974844,10
15112,-2822906105832277272,3
64340,-5651051394351582742,9
5762,7465099809746662279,1
43654,2847016130880244177,4
17324,-3169313454777784107,4
67596,7741294469950870424,3
17673,-6064885433564133649,9
23061,-7008875091572539521,8
12671,-3056520838172358635,11
30104,4835708139648270980,8
41507,214849954021714796,3
44647,7878630870834913006,1
51816,8226630657438159846,11
58733,8485893109688462245,7
12148,921100795015115841,9
50527,4640312422029105585,10
40993,172910306144662837,3
74383,5442496817714513209,9
73154,-6552983238830284689,7
71927,3464923335032980335,11
19423,1536026945394213519,0
24264,-1539172351846112952,5
3119,158927037665880377,5
15815,1190867285861396954,2
50018,-7845090005668824652,2
9888,6303765688030658085,11
11172,-1899066963782541082,8
17649,-1343045362999837105,0
32367,-164535170146438528,9
55984,-2156850172470710813,6
74495,949497479745294451,7
48540,-7030740353273470066,3
54508,-716851196421499890,0
61215,-6387063462683086369,0
68356,-820977437639670551,7
36381,503984580061242890,7
46003,764772176013790009,9
5208,-40072427596818717,6
72209,-56352796738028110,7
24342,5967123805389523189,7
5386,6561227250715136889,0
63767,886376296514225575,3
30787,-2349545056491116254,11
27802,1425624745842743535,4
29539,-4995073135542136137,3
71427,-2801948093806469829,9
63914,-9215587397100788334,7
48169,8776897768464780979,7
70375,-5656535493923794099,6
51233,1677265080639778198,8
16085,7444415595503156407,0
22270,-2190940801505685833,4
30978,5905721345831546554,6
20770,7432152497602440246,6
18727,8223026709264758072,11
51065,-5608468071682971770,11
38246,-3455433366563870266,8
31967,3364185464814352466,11
65685,-1717160778659225350,4
73869,-8356236204493839389,6
15541,-2449205457978029866,6
49914,6559557362860536157,2
67292,3366089115858033203,11
49625,5559938210102356116,5
29637,-1115182822524755901,5
4949,6059825250578239969,6
28153,4381249675308133621,7
62384,-1063722001324637077,1
47417,-8248313027338435677,10
41169,8806292975115103778,3
22055,8894915388230246111,3
22540,-8532197610442376485,8
24104,2848194991391679686,11
32007,6860455843724657929,0
63543,-6630840921710186848,3
3446,-3656436986870079984,10
20183,1156811338326100830,10
45923,5438646713158784816,3
16793,1482551611785001307,9
22297,712788423275157234,11
52641,1927255229399340505,0
9264,-5444703814462630816,0
22619,-5925999726096376258,3
33061,1738601641789015802,11
49029,1389700488342613202,6
28656,2941629289549358178,8
69790,-4399430572105934286,5
33652,5374466569713730777,11
42032,6199260580426023365,2
6395,-4722508803889170679,3
63586,-5172051480152257958,6
73958,2074646971672203624,10
63640,-7567788932049420663,9
51109,2526822632350923454,7
71950,5392330884960462005,11
64691,-4333263465391193357,4
9811,2654898741865328980,8
5718,-3028454018276040892,2
20048,-7291293472528070512,11
50779,4470317087781550381,11
58755,4785634440173407927,3
20452,5871294352051724380,7
73671,2175103898105428386,11
67020,-9050605306077471240,4
13312,1139641074634355204,10
67834,-438307376731019711,8
61071,-7396305288541514173,10
58538,-4686410353345695894,6
69732,-6945503091301301793,11
40670,-6594764405323706186,6
7574,3295522434838626942,5
36170,-7242657731739250374,11
74072,-7814562831614198931,7
43536,7550835869187014795,7
15545,-7103810390770553268,11
35128,5692759018603007299,0
44200,-5095182969521958515,11
8358,-8811598757611613715,7
37970,-8384760667389982203,10
44748,2253015387706532618,2
23806,6346504275440474296,0
28796,7016091516615621402,3
68943,-3623220798023448191,10
43795,-9206202041936929793,6
11335,4117508908511664857,5
32833,3439650013060386520,9
1895,-5154848906524742615,5
18699,7480442940535745184,9
14206,4060054772790523104,6
24376,3299817424884462958,5
35371,5984709817076875715,4
54050,-5710660702510347843,0
63405,5568697085923191886,10
56855,-3820708507249841100,2
37273,-7846618496777107470,10
28538,4371777645929856521,8
5625,-3232690964195309641,10
55647,-3726497317125748863,10
44485,8105121907076603957,5
10472,3766871888035014845,7
49668,-3677352086189957843,8
22305,5339100821476249551,4
20398,-3949730652337986381,7
51316,8542453192945803476,10
15088,-5445110194362258406,7
68083,6127135341365795597,7
19262,4389213122194785407,8
27295,6607400412591329685,10
43243,-2486178859865458930,11
46172,-7120307418196938253,0
69676,-4273878713451722819,7
40754,-2554886450552274812,10
12281,-1205991875344383736,3
32769,6166159154395034758,1
23746,-5958115133372070153,11
57228,-4045567105698326033,6
37510,-5470502612039236301,1
32780,4818636429326710917,11
5221,-8806533077616655457,0
53565,6988374180469917043,2
31728,-5387832650259923113,7
21670,-8787372334481822332,9
7151,4865199071838144828,8
46554,908318008910213224,7
5400,-3622724933539595518,9
57141,-5519070006740880441,10
61962,-8478049113845031110,7
37429,8362847343784483522,10
64570,-5638716107922512384,8
20245,2401445338503429173,4
4454,1410027024925418664,1
8893,7905790124204460507,2
52485,2643991740318737659,8
9857,3335736416372868573,10
66070,-4134316162289054775,9
69930,-5704574313409407513,6
59219,-509270225512571835,4
29284,-377934750804140522,7
3920,563172549126412198,11
73975,6098395104206758562,11
14244,-6904700491790656961,8
45671,-1600698804046746605,5
18947,5440301871708714980,0
16970,2591656794353762507,3
65897,-2410367412067022231,10
22775,6993098968911303240,7
55170,-5419909933203386867,0
23801,6041990550897624278,7
226,4948898765850983971,11
740,-3307135362322431632,7
18456,-6184460544174129985,4
22715,-6140580032248198420,1
33775,3449749188242494744,7
18543,-3918647868541484733,6
22648,5885035771236325758,9
50111,6732841481154698338,9
8730,-3708978122100731381,10
14897,-4797556674555439555,9
70036,8849429521254348821,8
53109,-8155810248343539256,3
25187,-4941224765600127743,8
65978,-8853219855910354338,10
74,4156261305872406545,6
34644,4200249543372307610,9
48184,5310658364769412431,3
53703,-8768763414768093881,11
62480,-6256218750425260678,0
51152,6624795561704239550,6
55605,-594609607710499117,9
58738,-3462702967514949945,2
58194,2687325872968779987,11
43449,8453578686142158077,4
64683,-618690057043285360,11
60140,8098944932967713209,3
6920,-5900988347122578996,9
52121,-8180301159343213590,10
4391,-1886447014384883298,3
42443,1083406993167909743,2
57702,-7792013859944609842,11
20856,7326975412546015664,4
68977,-943195136181343083,9
66264,6858343642934536224,7
15697,-4374424163615347979,0
32865,-2212137840161305785,2
61848,7831720313602819062,1
45968,3225394886418521739,8
51164,-7740351173556556640,7
5359,8814233526458675976,4
36347,682537499307863868,11
60875,3997915903738481663,9
35400,8498182565214940379,9
70225,-3810769797600663979,10
15907,5086417426886191595,4
6581,7354246311480961764,3
58112,-1595616666013586519,8
28030,-8760020620898620308,1
38266,-7500231592659191464,10
11192,-4959952854848678915,11
60238,6263832324499112865,1
71142,-4053120384283720144,4
15812,-371900636279290316,4
30414,811571401830764397,10
70209,8456344378412354606,6
44016,-1843707221886190510,2
10302,3617872519234442385,11
63381,-7531117319190530006,7
59170,-234116567108917531,10
32840,7979252218624728568,11
68896,5319513620717685549,8
35526,7208729263270671876,4
46734,-5167219365009125781,5
72789,-7473273959448633928,6
52191,3157198398645350245,7
59022,-6371607072742889689,2
7275,5642002162138626702,10
20766,-2633362263187384001,1
26661,4657022863909368175,7
43020,3503137735281176556,7
61433,7180704268982110010,6
36637,7784693951453912374,9
19806,-3030435577072838900,3
15119,-3394263690394752575,11
42852,9155028725792098630,10
42762,4563620247523347032,0
54827,-2387363896406497571,4
61515,-19206044220299424,9
64546,2973307007688523029,0
33723,5048673936700447996,10
21972,4057375407260986664,11
26576,6872824170839620671,3
66803,-796691715624246621,6
59210,6924701990008526884,10
6739,-4047082669577543599,0
65121,-6946247898542253164,7
13089,-6286884352548308958,5
39185,-1554154142847207141,10
64873,-452269762975198617,8
68519,-2251847203620268956,4
18791,9153323620079466423,9
49089,-963353568434738126,9
5941,-7981541471731639397,6
66953,-7110645173550276981,6
52353,2443443778714597776,1
37199,-2787362299902722953,10
8849,7422545203380419220,10
39975,435280015362733042,4
57559,-967992227635286171,9
50538,-6771050141173370334,7
72124,-1105834901476861628,11
43460,-2787498526425459098,10
32187,3963539556737659560,7
9471,-7930309703209645213,5
60228,4280950998648514263,3
67051,-8647679566219018466,7
67802,-6808186430050946494,10
29592,4075941473982616348,1
50607,2319188779142663877,10
49895,8125144803180991904,10
32265,2928241725431348165,2
23616,636485536252967600,3
56839,-7523643740337628328,11
52661,1369640735550612091,9
65560,4952835955273981910,9
69629,-811188053526522754,10
8828,-1439067944533371884,11
27603,-942529616613104443,8
19624,-6976537515288258005,4
18968,4640058432689061780,6
47062,-8764629116645063007,4
5606,-9042313259790278748,3
20658,-5549214111539103400,6
29749,-5428073356602051188,0
70898,8943139953358652905,6
50629,9176485079653887128,11
68851,-5499031455038929132,0
58588,-8490064820758470550,7
17315,-9112465847452912016,10
11772,4443311636853135881,7
2755,-8897715501479050211,7
16849,-1439826470334513728,1
66904,5088051796755964230,9
14637,6170119283109808934,9
51052,-6389092883141195510,1
69760,6135889216661512177,7
20795,3950254060364448726,8
14687,5796445801121994224,10
26078,-1049577176976556245,3
64988,-5290462269343297343,8
60853,1285132401732221985,9
11396,-8777945457386615008,7
17054,-8122232684934691765,5
57564,809676529515862974,4
36760,275710486735583631,2
21814,4671966520320470535,7
53886,-3230654628566494245,0
971,-3597376403932307879,0
12473,-2232333758309192854,0
8628,-4379060956774214872,5
62398,-901709181671473898,3
11092,4679914024309317662,1
17774,5927203855814704877,11
12164,-8378834356271315530,10
1268,6286513391775922789,4
43495,-3145338219674283167,7
6079,-7273063759644064126,7
46069,-2093837789024133882,9
10653,-242741936495282180,5
29140,-1651522604401975471,2
14226,-8970026746054864945,1
68907,-9010787460625658203,1
35253,-2131549710587892990,7
17018,-7851196375760973162,11
36154,3141506342410079155,8
44758,-2050168014191503566,8
1775,-3424198211048134510,5
32350,-4366861445494057735,8
66254,-138601155210086521,5
46665,-5228967872948282731,11
61147,6000017416125069811,2
59045,-8861513435787780529,4
33523,8384754944551413019,5
12858,4100499219285606192,9
3829,6961306989135261656,2
39697,-7945479624735802914,9
1733,-5181830536621890528,7
29828,-8822889877800231223,7
20777,-1006944931823856367,2
37164,6348882719380127705,7
6021,3141854619876089059,7
15448,-3371237711540316832,7
74291,-145224846811701924,7
28222,-2928722232313156366,7
34009,-2684973745220328207,9
63040,-6147559899973938497,4
44812,2863678300754615784,4
52028,1955554385486929623,6
18855,-6917630811613446782,1
62803,-6613217737100406434,10
52762,8492340693405564547,0
35448,-7721424548885397689,1
23513,6939894116970000175,7
71841,6801090502104979132,7
63258,111426085157006697,7
38060,2944103966663697155,3
11782,-1599745811156710059,8
27938,-3924847265856117288,4
28046,-6410750272330293591,5
36789,2059863841589453413,3
45249,6396796220797896092,7
494,-2037634822852281255,10
26211,-6233323881024865538,4
62006,9174252457907037934,1
19733,-4270022424085131297,6
37336,7819636634611079836,9
18358,-4692824356217798967,9
53394,9019318816478164953,10
53749,7392558433313926532,6
5246,-6958356691849985364,10
52379,1171376449078565098,10
8143,-5126501924734578358,11
2634,-6325932599069098151,9
12388,6263033116673534592,7
45682,-2688895323134338152,3
20656,354070096123566327,0
2887,-1320509306132067039,8
69823,-9177868268844069320,6
31088,-3474080802386645433,9
21226,-5558670619728209524,7
18183,-5496503060909856755,4
55728,-7328709357224664821,8
41434,-4950196464565104060,3
62720,1478391253392582086,7
17159,-9100326851490547634,11
14778,-366834356700881502,6
9900,-9137774520292620347,11
35609,-8973342718365799177,10
9646,4403631980855228606,8
19046,2005929018982892919,0
64958,4658228281749867149,7
57317,-2241749216885470459,3
6055,-6106697006566092139,6
18990,-8405149362359063412,9
8752,-6481100609985356375,0
40748,-5802981905645773759,7
23188,6337655009345998297,4
10872,6086924270252951662,9
28051,1996559993353532896,5
5821,8034254065894522677,7
10105,-4605309443920953469,9
51650,4115565518394605795,11
61677,-810350078925040332,9
52090,-3880906149538300694,11
27528,-2628254745938847104,3
40116,-7664608416485264108,9
25736,1485964278461195919,7
10865,6733693537615676855,9
13656,-3370945782240123284,7
39004,5637335888646651010,1
33018,8538435817186517796,8
55563,3217017277077571551,8
55802,644577474064960751,9
6453,-1009806765098772259,9
4629,8858316797154550627,5
25554,-7537411603520043231,9
31379,1405444533502720466,8
22211,-7001581518301382915,0
35832,-8240927305918170702,10
8985,-3549474128972843680,0
15135,-7094569933560159495,4
57997,-223247491667678790,0
16616,-8640546418716486379,4
27578,-4959847785990783993,11
62589,-7584864750400743758,4
65900,-2194347193161633622,0
25443,8237743850115709423,2
25462,2994567054395096187,4
37299,-8826887222436916089,8
499,-7120133646302952092,11
22840,3043023453806723051,11
38311,-3377828425100231002,4
41249,7257016871035136026,10
42467,6759932097019258703,4
39853,9020499625736524995,9
66830,8532130966476289232,8
68415,-529433806078261992,4
12255,7832821406991865124,1
49094,1849512764424018992,11
31786,-549745313259439406,7
52307,2600708333914147328,11
35615,-5980364509196690587,0
23517,5668442327313675388,4
69717,282401147529812442,8
58009,1094868866014091544,6
55099,2743909173521506204,3
47953,6011862729072807562,11
44782,-2558340809201628621,8
74071,-2906610003517424051,8
43618,-1269413177640095756,10
49127,5861079180164413050,11
46793,-8932620689663435747,3
8567,2946266335260477097,5
42426,1631102614449980419,8
31132,-3557172811512027206,4
60044,-1472374955223901267,7
37683,-5889184580541980629,5
65910,-3348672961789167113,0
61680,-6451578165287929869,5
6616,1364029901322859198,3
18273,8174209810777643357,9
7319,7309954447974992318,6
21738,-2507625977350597321,6
7732,8258605765882072240,11
47459,8903113786134882303,5
33976,-7765536440739121208,9
47739,-6642536725056356914,7
29967,7346902284222019744,0
56475,6287393259632538969,6
71874,4860837518874711584,5
9074,-8028464591920005935,7
14773,-7921305408765591505,7
27221,5450592072352996674,5
38874,-3190679522032368888,11
73364,-4083504473826557476,3
38430,8987423846685670693,8
7849,-3567859492770581997,2
72992,1053462025697343059,7
40935,-4154911243861405070,11
667,4360315587716027479,6
55616,-8673748899925167213,10
33718,3549710857628326520,3
1375,-804348826087730328,7
37768,-1597762949534041154,3
37376,3608449144118730416,11
23892,808901901795544336,3
18959,689163208338348043,9
18675,2265559917416743484,0
50238,-8460337302442785825,11
16151,4278903942012640515,6
51151,1535764678686100842,4
53784,4084157733602740313,9
43857,2945494375028778894,11
21137,-3827066245961850388,3
39255,-3755333785892575842,3
49624,7913671779645701898,5
62901,764470450119346718,11
36013,5595158309059478279,10
32010,6657649665352515738,7
31955,3821080707112910155,4
49393,-4112232156389836162,11
18747,294771966391696148,5
34230,8280824032674230574,10
27173,7540012086245447282,9
13777,7980705361002388577,0
63711,-7679234178168840659,5
26528,7377290974686497284,0
30593,668849646159267555,3
4432,837219135811921611,11
31436,6453548231518598388,8
38842,440505002414260753,3
37752,-6762817375155596358,9
35903,-1286072026321365978,6
21037,1559864939222984700,9
25162,-4985390062957308828,4
12015,3528238084034279981,4
17295,6059534557166064587,9
42168,6297394421533601926,9
23595,5454416979286768216,3
50164,6776775570996106887,10
37356,-5253894971304281292,0
59786,3821016465991293846,7
16198,3200909052836200990,9
37600,-2466224351680859582,8
37406,-1777116053098848887,9
43566,5583699936467120280,7
10388,4106326478923775849,10
25147,7904745459232191266,11
66027,-4265938889563393694,5
42367,7047638538675942349,4
15238,4086295439735715502,6
72068,372615332823972294,4
26682,2676014308875635880,10
23462,6998327002036013001,0
52048,-7684361004743936955,6
18771,-3190329190559127646,5
22064,-2327623885566902443,1
318,7610335843466648867,7
721,-4417546389678328866,0
37523,370772647180128068,8
43288,4791197821935919480,11
30191,-7896916240590611004,4
23793,-8875162919694975527,7
53553,-8024888094715335875,9
13637,5006761493878822839,7
71038,3565062145072225256,8
31575,162317442761676859,10
48860,4756071250979937377,10
31682,4971542284652776152,6
12319,4311480438868900396,9
45111,-1038842078162349205,11
53063,-1788474237463088074,9
30617,-20380850261177711,11
36742,-5426733637944436141,10
14770,-6979529063009474429,5
52893,7187305897521857651,7
60157,6544355815452289632,3
20911,7266820661605772552,1
7954,-9108538856031475223,3
67488,1195077598386829269,2
25133,8399091520489596318,11
42084,7115263587123296961,8
18261,2286695210252042885,3
24061,-8074303202796559491,10
6015,-4279208802258079050,7
39102,2800575520354597084,4
46893,7523743999450994927,7
28633,-7737822648596832517,4
36909,-201115372206950321,3
18652,-5804200475474622734,8
31040,-3542594125008856550,8
70859,-5026712561553692690,10
439,-3641970131210381534,10
15486,6483582218253772144,3
61419,3595547658146290842,7
66849,2200005502258972576,10
59274,4540726438769608520,6
71208,4161229141449370342,7
42103,900715354687234161,1
8890,-2892341894909693576,4
53080,3297726265576983486,10
19616,7308943814708962241,9
33321,-4513030112057438688,10
52512,7077483858447219955,9
2076,8625281123074269963,9
27504,-619807748724764230,3
74188,8380114110244441344,0
58739,3803897104140635845,2
15084,1610883126645328451,11
36279,-7083522669425907886,1
40331,8803175512065167513,8
28999,3736603647580703987,10
73408,-1465743459789815182,7
8882,688446349087723039,11
71772,7935504200542388512,8
51300,-3525024492415182072,11
10160,-24188475164203939,10
41045,576967247370383958,11
19957,-5084553404977439904,1
32943,3677522106019412977,0
28734,-3384909018785921271,7
17066,7921873708050225641,7
71730,-5582044745958821388,5
44961,-6235748275032283113,5
50621,-4007003742319791894,10
38987,7197799817221991134,1
43007,2280762949873615699,6
59236,-3723884214538800851,4
23274,1525049108016624960,7
1713,-5431299622949012908,2
1251,-177477721367268772,9
65278,1561379501277019780,10
32237,-5419804010137300858,3
19651,-7937469435584980101,4
19291,6875044050507632725,3
67406,5564587535439813733,3
65587,6178806899420067972,4
39177,3157067638012012187,7
25002,3731867496995114541,7
70452,3035004128660908618,10
44590,-9015057095528744385,11
1462,9078605860679101441,3
30648,1189499317948945970,9
59571,6497673514767847555,6
54939,8753362646332369859,6
58243,-2350048055072397147,10
6484,9172280596934684573,0
30121,-6016997836099375835,5
124,-1747655920783302206,8
39029,8871882639417145823,3
45002,-8218748797491675205,0
23511,-5638521260975573107,6
58140,8462576439786782596,0
15752,8103154001174993978,8
15666,-3091206355431628402,7
50830,5092719483269663790,1
8372,3126696057546495889,7
57237,6318585061042832656,3
67684,8304129797486053776,10
32215,9058706924883381119,0
52312,8742342075735405933,2
10235,619952598115518669,6
67997,-9029031879981970389,2
1153,-3566121749976519065,10
72947,7046465062769032143,6
73170,603761157369354664,9
44406,5001393437505090246,9
63712,-4468306857173466838,6
67034,-20005914042912474,2
8357,7355233176398596087,11
61467,220357058879310452,1
66596,3170675365100452735,3
52293,3724805545722105880,10
29722,-851935094236825273,7
22957,-7976046300620996995,7
74493,2357657506871679551,7
51210,-3183303411014358411,11
60395,8465452789522452970,2
50802,3958110852877376717,10
6031,8362402473729729443,11
51534,-2592595188624965821,0
755,5953817662862883781,7
3372,-159599717300051333,5
70021,2213262262571085695,7
66557,-4973218225513151999,7
53622,-3905586851099789964,6
68485,-7870682573227755287,2
35618,-6762857034601389365,9
69150,-6197855577313588822,6
39015,-5305190980379687886,4
5120,-2818733962805166274,11
51889,-2879874295415447180,7
38216,2081886143519719475,4
39569,6981203100644518600,7
1405,6021949318689272898,0
34035,4480123053132395479,3
6279,-1147908814172288110,1
21638,-8326948316157337526,4
21512,4923990724077230199,10
7492,-4328550926762228464,10
40653,-677749974876252184,10
20008,-2658158793952825980,8
28366,-1294097274459756154,1
59555,935412595607893292,11
72926,6425018410857490295,3
45584,-5328963094780303473,6
70645,1399146911435231829,4
24161,-6131264576130226434,11
53131,8789861759595638072,11
33486,9002938148773917937,11
25,-4913644674161904021,10
24525,-5901764445053484033,6
6660,-2594695418868421562,9
69359,-5609318139235789930,11
43539,3441209939206397414,8
65210,6954417422851442330,5
12703,-4143708920129227407,11
37707,3517268117590515862,6
68200,5973526713361743996,6
3746,3630443345155290344,5
34264,8730320969976218809,7
11022,-9145298347103112365,11
34421,-7665632347373654344,1
50303,-1421185687512476172,4
74564,-571725446413043277,7
14167,-4268322506318252824,7
9667,8205705190092636290,5
35867,387818584912242155,4
17626,-2368146448077646430,11
43513,-3396577687077314656,11
7301,-2200024706981051998,10
25788,3957154803598814905,6
41283,-4134668691994113189,1
39654,-850373216214406386,0
53917,-4480568485856633335,6
20634,-6254075690810834908,10
64068,-5535437560511581035,6
2212,-1601113612800274544,6
67597,-4728933199446557783,10
1653,-9024278659935031768,9
47395,1763989140276196448,3
9696,6860581958521008984,0
72372,4605376277422886107,7
37594,-5529352664090327173,11
47713,-6558515989780564481,6
43754,-8830185036331163679,9
71788,-2100224991029910147,9
1369,5769548026580549442,10
49738,5005854587288103034,6
67454,-6491314223857979324,6
901,938978116889819803,4
46162,3648797937586553187,11
58889,4890890216344462017,1
3734,4504122819386447704,10
59419,5065826384994720313,6
48060,4776548357806906978,7
4666,8343385369423551082,10
73929,-9132718384952656796,7
31696,1213860188805889422,7
48584,-5756134643763296849,7
23935,-7013883410477842566,8
39354,-4317775953932444134,6
62518,4342411752947041340,6
64886,8551604000589089673,10
10390,-7470932456972625842,9
50208,7567475773594679517,7
39056,7738372615392380374,4
30274,-7311632394448921899,3
57605,1340525373493897442,10
48854,3158993318366423220,10
18923,-2007536064460579698,3
52945,2107678916863498102,0
45916,-5749698999682820662,7
17778,-26174771310609248,7
51253,-7594214647615475897,9
41077,-6935468659411501163,1
45213,586816381741051043,4
23605,3621450887079159051,8
53828,-762721496865804393,1
5294,-709355875113272108,1
11275,2816997506138857037,0
38808,-3113942830237660918,3
24441,5349202127639230419,7
8939,-4116353010658510903,9
58829,-5033211460860064548,9
62190,-3331087343814872319,7
26200,-6541211814858792915,9
6999,5978500286805917668,11
40024,3142915510348325299,7
3915,-3703318188866168203,11
13231,2116247019507694477,9
35551,6099435968913009149,9
59891,-2223378720649975158,7
29570,4036976360105549831,4
53871,500926705418199338,3
3690,5033766617912855578,3
57400,3696410158280724777,10
26607,-1743427653927060387,10
71212,-6858753302093312265,9
26370,2423582654653509486,10
16081,-7517201333699205610,5
68289,8306267503632564616,7
57349,-5205283908515176867,6
29452,5738800606021593955,9
11315,-3783642354196744917,6
17551,4145139388274294428,9
66994,-6635569864637787026,10
45133,6685149330622077313,0
64390,6334783586286112951,7
18643,2450909097707084904,3
53854,3561911878158605923,6
32632,5220980008618861777,6
30047,5364562572395092601,5
16977,709574505327563978,9
73847,-7513781452251503122,10
31406,-4708237388729592375,4
28879,-2511813007578233517,9
35810,5638014477477092714,4
46447,4935551643386405182,8
11321,-3588348923277587462,4
61688,7648089301045180565,7
9964,-5008341635002669449,6
74640,4682031842235089751,9
17005,68493118058911116,4
28865,-4083126611399458364,7
6333,2106059745435035360,11
68050,1409786463706306571,3
56081,3468689594715445256,7
44571,-1870464309183748399,2
68914,-5500938280267265815,11
58861,-1789182080593022416,5
55650,434957595279459664,7
37781,-4106560484080666306,1
19566,3083637440533978762,7
45976,-2206016559124395126,4
58346,8650139144497771840,6
63191,-8243778303410121446,7
25804,7171934624662015266,4
28824,1794688707156882565,5
24986,7245210800269577318,7
73804,5145314940912929227,11
47437,5289525136656289143,10
22855,6960979307772871729,4
16796,5956604447379814536,9
62207,-3491978424834267675,1
32288,8632153542220297036,11
24279,-1272033244888767994,9
50222,4998013832422441395,7
18916,7228940717197260407,4
164,6439649945388461116,8
22483,4039856740717121072,9
50952,-5345618706829449883,6
54358,4126031881829701771,6
18388,-9148920067934646431,11
11974,7202724023876818875,4
13894,5133620374059674940,1
10844,3592965557214652370,10
11731,-5380964611290967267,4
22999,-6510680360023501546,10
49106,4352015271316399877,2
3249,3228114505169899274,5
66737,-4354190822694673278,2
24918,2541951529116169955,3
48127,-6996452835490120088,1
69502,-5390872570353917598,6
30215,-8955473176960432531,2
53504,-7232625765312745497,8
40189,1267119318076132581,10
9974,8374154301929502304,6
21678,607958795463893706,10
25690,816712752560063258,6
21521,4402192233638956756,5
37971,-6020544255523974311,11
3111,3427806384951056794,5
35075,-7903174427236745272,7
11707,6159453009481013663,6
61319,-8602514216982280011,2
27022,-5760654341281063316,9
27322,7303802372391225777,5
24849,-2633083768246568114,7
53957,-1744424541909934139,10
47557,8125322160674865871,9
47844,-2618710079667538579,9
21682,-8248024941443142022,7
21237,582041315628775222,7
70228,-4522718685612299990,7
71462,-671968651771656459,10
31273,-6720400935464113575,5
4356,-1913715245077284009,11
42724,-8862960986705171627,6
5370,4420819740737722221,10
31376,-3464129170775690143,4
51447,3363990636477786280,8
22942,-1752815162619590981,3
5527,1484456514599327680,8
39872,-418196993311103784,4
38712,6288154289062097802,8
65919,-6023869298802239277,5
48718,9143816259711062465,4
16009,-7870713895157851738,10
66509,-7010209658988451233,7
58690,303299986518689729,6
48900,1000231566338030996,11
34664,5984408038496338300,10
71353,-5785552612446133062,7
